contrato;odi;uf;municipio
ECO 027/2021;PI2500412LPT110013;PI;ALTO LONGA
ECO 027/2021;PI2500412LPT110014;PI;ALTO LONGA
ECO 027/2021;PI2500412LPT110016;PI;ALTO LONGA
ECO 027/2021;PI2500412LPT110017;PI;ALTO LONGA
ECO 027/2021;PI2500412LPT110019;PI;ALTO LONGA
ECO 027/2021;PI2500412LPT110020;PI;JATOBA DO PIAUI
ECO 027/2021;PI2500412LPT110021;PI;ALTO LONGA
ECO 027/2021;PI2500412LPT110022;PI;ALTO LONGA
ECO 027/2021;PI2500412LPT110024;PI;ALTO LONGA
ECO 027/2021;PI2500412LPT110025;PI;CAMPO MAIOR
ECO 027/2021;PI2500412LPT110026;PI;TERESINA
ECO 027/2021;PI2500412LPT110030;PI;TERESINA
ECO 027/2021;PI2500412LPT110031;PI;MIGUEL ALVES
ECO 027/2021;PI2500412LPT110032;PI;TERESINA
ECO 027/2021;PI2500412LPT110034;PI;UNIAO
ECO 027/2021;PI2500412LPT110035;PI;UNIAO
ECO 027/2021;PI2500412LPT110036;PI;TERESINA
ECO 027/2021;PI2500412LPT110037;PI;TERESINA
ECO 027/2021;PI2500412LPT110038;PI;UNIAO
ECO 027/2021;PI2500412LPT120001;PI;PARNAIBA
ECO 027/2021;PI2500412LPT120002;PI;PARNAIBA
ECO 027/2021;PI2500412LPT120003;PI;BATALHA
ECO 027/2021;PI2500412LPT120010;PI;BOM PRINCIPIO DO PIAUI
ECO 027/2021;PI2500412LPT120012;PI;BOM PRINCIPIO DO PIAUI
ECO 027/2021;PI2500412LPT120013;PI;BOM PRINCIPIO DO PIAUI
ECO 027/2021;PI2500412LPT120014;PI;BURITI DOS LOPES
ECO 027/2021;PI2500412LPT120015;PI;PARNAIBA
ECO 027/2021;PI2500412LPT120016;PI;PIRACURUCA
ECO 027/2021;PI2500412LPT120017;PI;DOMINGOS MOURAO
ECO 027/2021;PI2500412LPT120018;PI;PEDRO II
ECO 027/2021;PI2500412LPT120019;PI;PIRACURUCA
ECO 027/2021;PI2500412LPT120026;PI;PIRACURUCA
ECO 027/2021;PI2500412LPT120027;PI;PIRACURUCA
ECO 027/2021;PI2500412LPT120040;PI;PIRIPIRI
ECO 027/2021;PI2500412LPT120041;PI;PIRIPIRI
ECO 027/2021;PI2500412LPT120044;PI;BURITI DOS LOPES
ECO 027/2021;PI2500412LPT120045;PI;PARNAIBA
ECO 027/2021;PI2500412LPT120046;PI;PARNAIBA
ECO 027/2021;PI2500412LPT120048;PI;LUIS CORREIA
ECO 027/2021;PI2500412LPT120049;PI;LUIS CORREIA
ECO 027/2021;PI2500412LPT120050;PI;BOM PRINCIPIO DO PIAUI
ECO 027/2021;PI2500412LPT120051;PI;BOM PRINCIPIO DO PIAUI
ECO 027/2021;PI2500412LPT120052;PI;BOM PRINCIPIO DO PIAUI
ECO 027/2021;PI2500412LPT120054;PI;BOM PRINCIPIO DO PIAUI
ECO 027/2021;PI2500412LPT120055;PI;CAXINGO
ECO 027/2021;PI2500412LPT120078;PI;BOM PRINCIPIO DO PIAUI
ECO 027/2021;PI2500412LPT120079;PI;PIRIPIRI
ECO 027/2021;PI2500412LPT120092;PI;BATALHA
ECO 027/2021;PI2500412LPT130001;PI;FRONTEIRAS
ECO 027/2021;PI2500412LPT130002;PI;SAO JULIAO
ECO 027/2021;PI2500412LPT130003;PI;SAO JULIAO
ECO 027/2021;PI2500412LPT130004;PI;SAO JULIAO
ECO 027/2021;PI2500412LPT130005;PI;SAO JULIAO
ECO 027/2021;PI2500412LPT130006;PI;SAO JULIAO
ECO 027/2021;PI2500412LPT130007;PI;SAO JULIAO
ECO 027/2021;PI2500412LPT130008;PI;SAO JULIAO
ECO 027/2021;PI2500412LPT130009;PI;SAO JULIAO
ECO 027/2021;PI2500412LPT130011;PI;CORONEL JOSE DIAS
ECO 027/2021;PI2500412LPT130015;PI;SAO FELIX DO PIAUI
ECO 027/2021;PI2500412LPT130017;PI;SAO FELIX DO PIAUI
ECO 027/2021;PI2500412LPT130019;PI;FRONTEIRAS
ECO 027/2021;PI2500412LPT130020;PI;ALEGRETE DO PIAUI
ECO 027/2021;PI2500412LPT130021;PI;ALEGRETE DO PIAUI
ECO 027/2021;PI2500412LPT130024;PI;SIMPLICIO MENDES
ECO 027/2021;PI2500412LPT130025;PI;CAJAZEIRAS DO PIAUI
ECO 027/2021;PI2500412LPT130026;PI;ALEGRETE DO PIAUI
ECO 027/2021;PI2500412LPT130027;PI;CAJAZEIRAS DO PIAUI
ECO 027/2021;PI2500412LPT130029;PI;SIMPLICIO MENDES
ECO 027/2021;PI2500412LPT130030;PI;CAJAZEIRAS DO PIAUI
ECO 027/2021;PI2500412LPT130032;PI;SAO JULIAO
ECO 027/2021;PI2500412LPT130034;PI;VALENCA DO PIAUI
ECO 027/2021;PI2500412LPT130036;PI;ELESBAO VELOSO
ECO 027/2021;PI2500412LPT130038;PI;ELESBAO VELOSO
ECO 027/2021;PI2500412LPT130039;PI;ELESBAO VELOSO
ECO 027/2021;PI2500412LPT130041;PI;FRONTEIRAS
ECO 027/2021;PI2500412LPT130042;PI;FRONTEIRAS
ECO 027/2021;PI2500412LPT130043;PI;FRONTEIRAS
ECO 027/2021;PI2500412LPT130048;PI;VALENCA DO PIAUI
ECO 027/2021;PI2500412LPT130049;PI;VALENCA DO PIAUI
ECO 027/2021;PI2500412LPT130050;PI;VALENCA DO PIAUI
ECO 027/2021;PI2500412LPT130051;PI;JULIO BORGES
ECO 027/2021;PI2500412LPT130056;PI;SIMPLICIO MENDES
ECO 027/2021;PI2500412LPT130057;PI;SIMPLICIO MENDES
ECO 027/2021;PI2500412LPT130058;PI;SIMPLICIO MENDES
ECO 027/2021;PI2500412LPT130060;PI;SIMPLICIO MENDES
ECO 027/2021;PI2500412LPT130061;PI;AROAZES
ECO 027/2021;PI2500412LPT130062;PI;AROAZES
ECO 027/2021;PI2500412LPT130063;PI;BOCAINA
ECO 027/2021;PI2500412LPT130064;PI;BOCAINA
ECO 027/2021;PI2500412LPT130066;PI;CARIDADE DO PIAUI
ECO 027/2021;PI2500412LPT130067;PI;CARIDADE DO PIAUI
ECO 027/2021;PI2500412LPT130068;PI;JACOBINA DO PIAUI
ECO 027/2021;PI2500412LPT130070;PI;JACOBINA DO PIAUI
ECO 027/2021;PI2500412LPT130071;PI;JACOBINA DO PIAUI
ECO 027/2021;PI2500412LPT130072;PI;JACOBINA DO PIAUI
ECO 027/2021;PI2500412LPT130073;PI;BOM JESUS
ECO 027/2021;PI2500412LPT130079;PI;ELESBAO VELOSO
ECO 027/2021;PI2500412LPT130081;PI;ELESBAO VELOSO
ECO 027/2021;PI2500412LPT130082;PI;FRONTEIRAS
ECO 027/2021;PI2500412LPT130083;PI;FRONTEIRAS
ECO 027/2021;PI2500412LPT130084;PI;FRONTEIRAS
ECO 027/2021;PI2500412LPT130085;PI;MASSAPE DO PIAUI
ECO 027/2021;PI2500412LPT130089;PI;MASSAPE DO PIAUI
ECO 027/2021;PI2500412LPT130090;PI;MASSAPE DO PIAUI
ECO 027/2021;PI2500412LPT130092;PI;SAO MIGUEL DA BAIXA GRANDE
ECO 027/2021;PI2500412LPT130093;PI;SAO MIGUEL DO FIDALGO
ECO 027/2021;PI2500412LPT130096;PI;CURRAIS
ECO 027/2021;PI2500412LPT130107;PI;VARZEA GRANDE
ECO 027/2021;PI2500412LPT130108;PI;TANQUE DO PIAUI
ECO 027/2021;PI2500412LPT130135;PI;VARZEA BRANCA
ECO 027/2021;PI2500412LPT130150;PI;OEIRAS
ECO 027/2021;PI2500412LPT130151;PI;BOM JESUS
ECO 027/2021;PI2500412LPT130165;PI;FLORIANO
ECO 027/2021;PI2500412LPT130168;PI;TANQUE DO PIAUI
ECO 027/2021;PI2500412LPT130172;PI;SANTA ROSA DO PIAUI
ECO 027/2021;PI2500412LPT130179;PI;AROAZES
ECO 027/2021;PI2500412LPT130200;PI;SANTA ROSA DO PIAUI
ECO 027/2021;PI2500412LPT130203;PI;MASSAPE DO PIAUI
ECO 027/2021;PI2500412LPT210001;PI;BARRAS
ECO 027/2021;PI2500412LPT210002;PI;CABECEIRAS DO PIAUI
ECO 027/2021;PI2500412LPT210003;PI;AMARANTE
ECO 027/2021;PI2500412LPT210004;PI;MIGUEL LEAO
ECO 027/2021;PI2500412LPT210005;PI;JATOBA DO PIAUI
ECO 027/2021;PI2500412LPT210006;PI;TERESINA
ECO 027/2021;PI2500412LPT210007;PI;LAGOINHA DO PIAUI
ECO 027/2021;PI2500412LPT210008;PI;ALTOS
ECO 027/2021;PI2500412LPT210009;PI;MIGUEL ALVES
ECO 027/2021;PI2500412LPT210010;PI;MONSENHOR GIL
ECO 027/2021;PI2500412LPT210011;PI;CURRALINHOS
ECO 027/2021;PI2500412LPT210012;PI;MIGUEL ALVES
ECO 027/2021;PI2500412LPT210013;PI;BARRAS
ECO 027/2021;PI2500412LPT210014;PI;CAMPO MAIOR
ECO 027/2021;PI2500412LPT210017;PI;AMARANTE
ECO 027/2021;PI2500412LPT210018;PI;ALTOS
ECO 027/2021;PI2500412LPT210019;PI;PALMEIRAIS
ECO 027/2021;PI2500412LPT210020;PI;TERESINA
ECO 027/2021;PI2500412LPT210021;PI;OLHO D'AGUA DO PIAUI
ECO 027/2021;PI2500412LPT210022;PI;SAO PEDRO DO PIAUI
ECO 027/2021;PI2500412LPT210025;PI;JOSE DE FREITAS
ECO 027/2021;PI2500412LPT210026;PI;SAO MIGUEL DO TAPUIO
ECO 027/2021;PI2500412LPT210027;PI;UNIAO
ECO 027/2021;PI2500412LPT210028;PI;COIVARAS
ECO 027/2021;PI2500412LPT210029;PI;UNIAO
ECO 027/2021;PI2500412LPT210030;PI;MIGUEL ALVES
ECO 027/2021;PI2500412LPT210031;PI;JOSE DE FREITAS
ECO 027/2021;PI2500412LPT210032;PI;SAO JOAO DA SERRA
ECO 027/2021;PI2500412LPT210033;PI;CASTELO DO PIAUI
ECO 027/2021;PI2500412LPT210036;PI;BENEDITINOS
ECO 027/2021;PI2500412LPT210037;PI;CAMPO MAIOR
ECO 027/2021;PI2500412LPT210038;PI;CAMPO MAIOR
ECO 027/2021;PI2500412LPT210039;PI;BARRAS
ECO 027/2021;PI2500412LPT210042;PI;LAGOA DO PIAUI
ECO 027/2021;PI2500412LPT210043;PI;CAMPO MAIOR
ECO 027/2021;PI2500412LPT210044;PI;TERESINA
ECO 027/2021;PI2500412LPT210045;PI;ANGICAL DO PIAUI
ECO 027/2021;PI2500412LPT210046;PI;UNIAO
ECO 027/2021;PI2500412LPT210048;PI;BARRAS
ECO 027/2021;PI2500412LPT210054;PI;SAO PEDRO DO PIAUI
ECO 027/2021;PI2500412LPT210055;PI;BARRAS
ECO 027/2021;PI2500412LPT210057;PI;MIGUEL ALVES
ECO 027/2021;PI2500412LPT210061;PI;BARRAS
ECO 027/2021;PI2500412LPT210063;PI;CABECEIRAS DO PIAUI
ECO 027/2021;PI2500412LPT220001;PI;LUIS CORREIA
ECO 027/2021;PI2500412LPT220002;PI;PEDRO II
ECO 027/2021;PI2500412LPT220003;PI;ESPERANTINA
ECO 027/2021;PI2500412LPT220004;PI;ESPERANTINA
ECO 027/2021;PI2500412LPT220005;PI;BOM PRINCIPIO DO PIAUI
ECO 027/2021;PI2500412LPT220006;PI;MILTON BRANDAO
ECO 027/2021;PI2500412LPT220007;PI;BATALHA
ECO 027/2021;PI2500412LPT220008;PI;PIRIPIRI
ECO 027/2021;PI2500412LPT220009;PI;PIRACURUCA
ECO 027/2021;PI2500412LPT220010;PI;ESPERANTINA
ECO 027/2021;PI2500412LPT220011;PI;PEDRO II
ECO 027/2021;PI2500412LPT220012;PI;JOAQUIM PIRES
ECO 027/2021;PI2500412LPT220013;PI;PIRACURUCA
ECO 027/2021;PI2500412LPT220014;PI;LUIS CORREIA
ECO 027/2021;PI2500412LPT220015;PI;ESPERANTINA
ECO 027/2021;PI2500412LPT220016;PI;LUIS CORREIA
ECO 027/2021;PI2500412LPT220018;PI;NOSSA SENHORA DE NAZARE
ECO 027/2021;PI2500412LPT220019;PI;JOAQUIM PIRES
ECO 027/2021;PI2500412LPT220020;PI;BATALHA
ECO 027/2021;PI2500412LPT220021;PI;JOCA MARQUES
ECO 027/2021;PI2500412LPT220022;PI;MORRO DO CHAPEU DO PIAUI
ECO 027/2021;PI2500412LPT220024;PI;SAO JOAO DA FRONTEIRA
ECO 027/2021;PI2500412LPT220025;PI;BATALHA
ECO 027/2021;PI2500412LPT220026;PI;BATALHA
ECO 027/2021;PI2500412LPT220027;PI;PIRACURUCA
ECO 027/2021;PI2500412LPT220028;PI;PEDRO II
ECO 027/2021;PI2500412LPT220030;PI;MADEIRO
ECO 027/2021;PI2500412LPT220032;PI;BURITI DOS LOPES
ECO 027/2021;PI2500412LPT220034;PI;PIRIPIRI
ECO 027/2021;PI2500412LPT220035;PI;CARAUBAS DO PIAUI
ECO 027/2021;PI2500412LPT220041;PI;LAGOA DE SAO FRANCISCO
ECO 027/2021;PI2500412LPT220042;PI;LAGOA DE SAO FRANCISCO
ECO 027/2021;PI2500412LPT220043;PI;PIRIPIRI
ECO 027/2021;PI2500412LPT220046;PI;ESPERANTINA
ECO 027/2021;PI2500412LPT220047;PI;BATALHA
ECO 027/2021;PI2500412LPT220050;PI;PEDRO II
ECO 027/2021;PI2500412LPT220053;PI;CAXINGO
ECO 027/2021;PI2500412LPT220054;PI;NOSSA SENHORA DOS REMEDIOS
ECO 027/2021;PI2500412LPT230002;PI;REDENCAO DO GURGUEIA
ECO 027/2021;PI2500412LPT230003;PI;SAO RAIMUNDO NONATO
ECO 027/2021;PI2500412LPT230004;PI;CORRENTE
ECO 027/2021;PI2500412LPT230005;PI;FLORIANO
ECO 027/2021;PI2500412LPT230006;PI;SEBASTIAO BARROS
ECO 027/2021;PI2500412LPT230007;PI;BOM JESUS
ECO 027/2021;PI2500412LPT230010;PI;BOM JESUS
ECO 027/2021;PI2500412LPT230011;PI;CANTO DO BURITI
ECO 027/2021;PI2500412LPT230012;PI;JULIO BORGES
ECO 027/2021;PI2500412LPT230013;PI;CORRENTE
ECO 027/2021;PI2500412LPT230014;PI;CURIMATA
ECO 027/2021;PI2500412LPT230015;PI;URUCUI
ECO 027/2021;PI2500412LPT230017;PI;SAO JOAO DO PIAUI
ECO 027/2021;PI2500412LPT230021;PI;RIBEIRA DO PIAUI
ECO 027/2021;PI2500412LPT230023;PI;CORONEL JOSE DIAS
ECO 027/2021;PI2500412LPT230024;PI;BREJO DO PIAUI
ECO 027/2021;PI2500412LPT230026;PI;CURRAIS
ECO 027/2021;PI2500412LPT230028;PI;DOM INOCENCIO
ECO 027/2021;PI2500412LPT230030;PI;BOM JESUS
ECO 027/2021;PI2500412LPT230034;PI;SAO FRANCISCO DO PIAUI
ECO 027/2021;PI2500412LPT230038;PI;CORRENTE
ECO 027/2021;PI2500412LPT230040;PI;CORRENTE
ECO 027/2021;PI2500412LPT230049;PI;FLORIANO
ECO 027/2021;PI2500412LPT230052;PI;SAO RAIMUNDO NONATO
ECO 027/2021;PI2500412LPT240001;PI;VALENCA DO PIAUI
ECO 027/2021;PI2500412LPT240002;PI;FRONTEIRAS
ECO 027/2021;PI2500412LPT240003;PI;MASSAPE DO PIAUI
ECO 027/2021;PI2500412LPT240004;PI;SAO MIGUEL DO FIDALGO
ECO 027/2021;PI2500412LPT240005;PI;CALDEIRAO GRANDE DO PIAUI
ECO 027/2021;PI2500412LPT240006;PI;OEIRAS
ECO 027/2021;PI2500412LPT240007;PI;INHUMA
ECO 027/2021;PI2500412LPT240009;PI;NOVO ORIENTE DO PIAUI
ECO 027/2021;PI2500412LPT240011;PI;CARIDADE DO PIAUI
ECO 027/2021;PI2500412LPT240013;PI;SAO FELIX DO PIAUI
ECO 027/2021;PI2500412LPT240014;PI;MONSENHOR HIPOLITO
ECO 027/2021;PI2500412LPT240016;PI;BOCAINA
ECO 027/2021;PI2500412LPT240017;PI;FRANCISCO SANTOS
ECO 027/2021;PI2500412LPT240018;PI;AROEIRAS DO ITAIM
ECO 027/2021;PI2500412LPT240019;PI;BELA VISTA DO PIAUI
ECO 027/2021;PI2500412LPT240020;PI;SIMPLICIO MENDES
ECO 027/2021;PI2500512LPT110001;PI;ALTO LONGA
ECO 027/2021;PI2500512LPT120001;PI;LUIS CORREIA
ECO 027/2021;PI2500512LPT130001;PI;INHUMA
ECO 027/2021;PI2500512LPT130003;PI;VALENCA DO PIAUI
ECO 028/2024;PA2100612LPT130040COMUNIDADES;PA;MOCAJUBA
ECO 028/2024;PA2300612LPT110054RAMAL;PA;MOJU
ECO 028/2024;PA2300612LPT110055RAMAL;PA;MOJU
ECO 028/2024;PA2300612LPT120137PLPT;PA;ULIANOPOLIS
ECO 028/2024;PA2300612LPT120156COMUNIDADE;PA;ULIANOPOLIS
ECO 028/2024;PA2300612LPT120161VILA;PA;SAO DOMINGOS DO CAPIM
ECO 028/2024;PA2300612LPT140133COMUNIDADES;PA;ALENQUER
ECO 028/2024;PA2300612REF14000;PA;SANTAREM
ECO 028/2024;PA2400612REF12000;PA;IGARAPE-ACU
ECO 028/2024;PA2400912LPT110056VILA;PA;CURRALINHO
ECO 028/2024;PA2400912LPT120002RAMAL;PA;MOJU
ECO 028/2024;PA2400912LPT120004VILA;PA;MOJU
ECO 028/2024;PA2400912LPT120022RIO;PA;IGARAPE-MIRIM
ECO 028/2024;PA2400912LPT120050VILA;PA;MAE DO RIO
ECO 028/2024;PA2400912LPT120062RAMAL;PA;CONCORDIA DO PARA
ECO 028/2024;PA2400912LPT120068PLPT;PA;CONCORDIA DO PARA
ECO 028/2024;PA2400912LPT120069RAMAL;PA;CONCORDIA DO PARA
ECO 028/2024;PA2400912LPT120072RAMAL;PA;CACHOEIRA DO ARARI
ECO 028/2024;PA2400912LPT120075COMUNIDADE;PA;MAE DO RIO
ECO 028/2024;PA2400912LPT120099COMUNIDADES;PA;MAE DO RIO
ECO 028/2024;PA2400912LPT120156RIO;PA;IGARAPE-MIRIM
ECO 028/2024;PA2400912LPT120168RAMAL;PA;SAO DOMINGOS DO CAPIM
ECO 028/2024;PA2400912LPT120198RAMAL;PA;ABAETETUBA
ECO 028/2024;PA2400912LPT120210COMUNIDADE;PA;MARAPANIM
ECO 028/2024;PA2400912LPT120212VILA;PA;SAO CAETANO DE ODIVELAS
ECO 028/2024;PA2400912LPT120218RAMAL;PA;MARAPANIM
ECO 028/2024;PA2400912LPT120232VILA;PA;SANTO ANTONIO DO TAUA
ECO 028/2024;PA2400912LPT120234VILA;PA;SANTO ANTONIO DO TAUA
ECO 028/2024;PA2400912LPT120258COMUNIDADES;PA;IPIXUNA DO PARA
ECO 028/2024;PA2400912LPT120306RAMAL;PA;SAO DOMINGOS DO CAPIM
ECO 028/2024;PA2400912LPT130019ESTRADA;PA;CUMARU DO NORTE
ECO 028/2024;PA2400912LPT130044VALE;PA;CUMARU DO NORTE
ECO 028/2024;PA2400912LPT130047VALE;PA;CUMARU DO NORTE
ECO 028/2024;PA2400912LPT130059BAIRRO;PA;JACUNDA
ECO 028/2024;PA2400912LPT130060PAU;PA;PARAUAPEBAS
ECO 028/2024;PA2400912LPT130072VALE;PA;CUMARU DO NORTE
ECO 028/2024;PA2400912LPT130088NOVO;PA;SANTA MARIA DAS BARREIRAS
ECO 028/2024;PA2400912LPT130125PA;PA;ELDORADO DOS CARAJAS
ECO 028/2024;PA2400912LPT140002RAMAL;PA;SANTAREM
ECO 028/2024;PA2400912LPT140004COMUNIDADES;PA;CURUA
ECO 028/2024;PA2400912LPT140014RAMAL;PA;ALENQUER
ECO 028/2024;PA2400912LPT140016RAMAL;PA;MONTE ALEGRE
ECO 028/2024;PA2400912LPT140034Etapa;PA;CURUA
ECO 028/2024;PA2400912LPT140046VILAS;PA;SANTAREM
ECO 028/2024;PA2400912LPT140066COMUNIDADES;PA;ALENQUER
ECO 028/2024;PA2400912LPT140074COMUNIDADE;PA;JURUTI
ECO 028/2024;PA2400912LPT140096CAMPO;PA;SANTAREM
ECO 028/2024;PA2400912LPT140101VILA;PA;MONTE ALEGRE
ECO 028/2024;PA2400912LPT140102RAMAL;PA;MONTE ALEGRE
ECO 028/2024;PA2400912LPT140115COMUNIDADE;PA;NOVO PROGRESSO
ECO 028/2024;PA2400912LPT140158VISTA;PA;SANTAREM
ECO 028/2024;PA2400912LPT140159BELA;PA;SANTAREM
ECO 028/2024;PA2400912LPT150002RAMAL;PA;ALMEIRIM
ECO 028/2024;PA2400912LPT150003RAMAL;PA;ALMEIRIM
ECO 028/2024;PA2400912LPT150007RAMAL;PA;ALMEIRIM
ECO 028/2024;PA2400912LPT150018RAMAL;PA;GURUPA
ECO 028/2024;PA2400912LPT150034COMUNIDADE;PA;GURUPA
ECO 028/2024;PA2400912LPT150042COMUNIDADES;PA;ALMEIRIM
ECO 028/2024;PA2400912LPT150078VILA;PA;ALMEIRIM
ECO 028/2024;PA2400912REF11000;PA;MELGACO
ECO 028/2024;PA2400912REF11000;PA;MELGACO
ECO 028/2024;PA2400912REF11000;PA;MELGACO
ECO 028/2024;PA2400912REF11000;PA;CACHOEIRA DO ARARI
ECO 028/2024;PA2400912REF11000;PA;CACHOEIRA DO ARARI
ECO 028/2024;PA2400912REF11000;PA;CACHOEIRA DO ARARI
ECO 028/2024;PA2400912REF11000;PA;SAO SEBASTIAO DA BOA VISTA
ECO 028/2024;PA2400912REF12000;PA;IGARAPE-ACU
ECO 028/2024;PA2400912REF12000;PA;MAE DO RIO
ECO 028/2024;PA2400912REF12000;PA;IGARAPE-ACU
ECO 028/2024;PA2400912REF12001;PA;IGARAPE-ACU
ECO 028/2024;PA2400912REF12001;PA;IGARAPE-ACU
ECO 028/2024;PA2400912REF13000;PA;SANTANA DO ARAGUAIA
ECO 028/2024;PA2400912REF14000;PA;NOVO PROGRESSO
ECO 028/2024;PA2400912REF14000;PA;NOVO PROGRESSO
ECO 028/2024;PA2400912REF14000;PA;NOVO PROGRESSO
ECO 028/2024;PA2400912REF14000;PA;NOVO PROGRESSO
ECO 028/2024;PA2400912REF14001;PA;NOVO PROGRESSO
ECO 028/2024;PA2400912REF14001;PA;NOVO PROGRESSO
ECO 028/2024;PA2400912REF14001;PA;NOVO PROGRESSO
ECO 028/2024;PA2400912REF15000;PA;ALMEIRIM
ECO 028/2024;PA2500912LPT110037RIOS;PA;BREVES
ECO 028/2024;PA2500912LPT120041VILAS;PA;MAE DO RIO
ECO 028/2024;PA2500912LPT120042VILA;PA;MAE DO RIO
ECO 028/2024;PA2500912LPT130013RAMAL;PA;SAO FELIX DO XINGU
ECO 028/2024;PA2500912LPT130051RAMAL;PA;SAO FELIX DO XINGU
ECO 028/2024;PA2500912LPT130065VILA;PA;CUMARU DO NORTE
ECO 028/2024;PA2500912LPT140009COMUNIDADE;PA;TERRA SANTA
ECO 028/2024;PA2500912LPT150005COMUNIDADE;PA;ALMEIRIM
ECO 028/2024;PA2500912REF12001;PA;ACARA
ECO 028/2024;PA2500912REF12001;PA;ACARA
ECO 028/2024;PA2500912REF12001;PA;ACARA
ECO 028/2024;PA2500912REF12004;PA;SALINOPOLIS
ECO 028/2024;PA2500912REF12004;PA;CONCORDIA DO PARA
ECO 028/2024;PA2500912REF13000;PA;REDENCAO
ECO 028/2024;PA2500912REF13003;PA;CUMARU DO NORTE
ECO 028/2024;PA2500912REF13004;PA;SANTANA DO ARAGUAIA
ECO 028/2024;PA2500912REF13005;PA;SANTANA DO ARAGUAIA
ECO 028/2024;PA2500912REF13005;PA;SANTANA DO ARAGUAIA
ECO 028/2024;PA2500912REF13005;PA;SANTANA DO ARAGUAIA
ECO 028/2024;PA2500912REF13005;PA;SANTANA DO ARAGUAIA
ECO 028/2024;PA2500912REF14000;PA;SANTAREM
ECO 028/2024;PA2500912REF14000;PA;SANTAREM
ECO 028/2024;PA2500912REF14000;PA;SANTAREM
ECO 028/2024;PA2500912REF14000;PA;SANTAREM
ECO 028/2024;PA2500912REF14000;PA;SANTAREM
ECO 028/2024;PA2500912REF14000;PA;ITAITUBA
ECO 028/2024;PA2500912REF14000;PA;OBIDOS
ECO 028/2024;PA2500912REF14001;PA;OBIDOS
ECO 028/2024;PA2500912REF14001;PA;OBIDOS
ECO 028/2024;PA2500912REF14001;PA;OBIDOS
ECO 028/2024;PA2500912REF14002;PA;JURUTI
ECO 028/2024;PA2500912REF14002;PA;JURUTI
ECO 028/2024;PA2500912REF14003;PA;ITAITUBA
ECO 028/2024;PA2500912REF14003;PA;ITAITUBA
ECO 028/2024;PA2500912REF14003;PA;NOVO PROGRESSO
ECO 028/2024;PA2500912REF14003;PA;NOVO PROGRESSO
ECO 028/2024;PA2500912REF14003;PA;NOVO PROGRESSO
ECO 028/2024;PA2500912REF15000;PA;GURUPA
ECO 028/2024;PA2500912REF15000;PA;GURUPA
ECO 028/2024;PA2500912REF15000;PA;ALMEIRIM
ECO 028/2024;PA2500912REF15000;PA;ALMEIRIM
ECO 028/2024;PA2500912REF15000;PA;ALMEIRIM
ECO 029/2024;PI2200412ISO110003;PI;ALTO LONGA
ECO 029/2024;PI2200412ISO110004;PI;NOVO SANTO ANTONIO
ECO 029/2024;PI2200412ISO110005;PI;BENEDITINOS
ECO 029/2024;PI2200412ISO110006;PI;SAO MIGUEL DO TAPUIO
ECO 029/2024;PI2200412ISO110007;PI;CAMPO MAIOR
ECO 029/2024;PI2200412ISO110008;PI;COIVARAS
ECO 029/2024;PI2200412ISO110009;PI;SIGEFREDO PACHECO
ECO 029/2024;PI2200412ISO110010;PI;JUAZEIRO DO PIAUI
ECO 029/2024;PI2200412ISO110011;PI;CASTELO DO PIAUI
ECO 029/2024;PI2200412ISO110013;PI;JATOBA DO PIAUI
ECO 029/2024;PI2200412ISO110014;PI;JOSE DE FREITAS
ECO 029/2024;PI2200412ISO110016;PI;HUGO NAPOLEAO
ECO 029/2024;PI2200412ISO110017;PI;PASSAGEM FRANCA DO PIAUI
ECO 029/2024;PI2200412ISO110018;PI;PRATA DO PIAUI
ECO 029/2024;PI2200412ISO110022;PI;CABECEIRAS DO PIAUI
ECO 029/2024;PI2200412ISO110023;PI;NOSSA SENHORA DE NAZARE
ECO 029/2024;PI2200412ISO110024;PI;PALMEIRAIS
ECO 029/2024;PI2200412ISO110026;PI;OLHO D'AGUA DO PIAUI
ECO 029/2024;PI2200412ISO120002;PI;PIRIPIRI
ECO 029/2024;PI2200412ISO120003;PI;BRASILEIRA
ECO 029/2024;PI2200412ISO120005;PI;COCAL
ECO 029/2024;PI2200412ISO120006;PI;BATALHA
ECO 029/2024;PI2200412ISO120007;PI;PIRACURUCA
ECO 029/2024;PI2200412ISO120008;PI;PEDRO II
ECO 029/2024;PI2200412ISO130002;PI;JOAO COSTA
ECO 029/2024;PI2200412ISO130003;PI;PAULISTANA
ECO 029/2024;PI2200412ISO130005;PI;AROAZES
ECO 029/2024;PI2200412ISO130008;PI;RIACHO FRIO
ECO 029/2024;PI2200412ISO130009;PI;BAIXA GRANDE DO RIBEIRO
ECO 029/2024;PI2200412ISO130010;PI;BELA VISTA DO PIAUI
ECO 029/2024;PI2200412ISO130011;PI;BERTOLINIA
ECO 029/2024;PI2200412ISO130013;PI;BOM JESUS
ECO 029/2024;PI2200412ISO130018;PI;CANAVIEIRA
ECO 029/2024;PI2200412ISO130021;PI;CORONEL JOSE DIAS
ECO 029/2024;PI2200412ISO130022;PI;CRISTINO CASTRO
ECO 029/2024;PI2200412ISO130023;PI;CURIMATA
ECO 029/2024;PI2200412ISO130024;PI;CURRAIS
ECO 029/2024;PI2200412ISO130025;PI;ELESBAO VELOSO
ECO 029/2024;PI2200412ISO130026;PI;ELISEU MARTINS
ECO 029/2024;PI2200412ISO130027;PI;FLORIANO
